epiweek,time_value,issue,geo_type,geo_value,sarscov2_tests,sarscov2_positive_tests,flu_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests,flu_positive_tests
202426,2024-06-29,2024-07-04,lab,centre du québec,1318,157,802,0,0,4,4,0,442,8,39,0,0,2,0,0,39,3,39,1,NA,NA,39,0,4
202426,2024-06-29,2024-07-04,lab,montréal laval,1095,141,682,0,0,6,6,5,588,6,587,0,1,8,0,0,587,12,589,11,NA,NA,587,5,11
202426,2024-06-29,2024-07-04,lab,ouest du québec,738,66,496,0,0,2,2,0,496,4,52,0,0,6,2,0,52,3,52,4,NA,NA,52,0,2
202426,2024-06-29,2024-07-04,lab,montérégie,1038,130,937,0,0,3,3,0,937,9,9,0,0,0,0,0,9,0,9,0,NA,NA,9,0,3
202426,2024-06-29,2024-07-04,region,qc,6240,719,4500,0,0,21,21,11,3600,39,1063,2,1,32,2,0,1061,25,1060,26,NA,NA,994,8,32
202426,2024-06-29,2024-07-04,lab,phol ottawa,169,84,155,0,0,0,0,0,155,0,103,0,0,0,0,2,103,3,103,3,103,6,103,0,0
202426,2024-06-29,2024-07-04,lab,eorla,597,42,314,0,0,0,0,0,314,2,29,0,0,2,0,0,29,4,29,1,29,4,29,0,0
202426,2024-06-29,2024-07-04,lab,phol kingston,85,3,69,0,0,0,0,0,69,0,42,0,0,0,0,0,42,0,42,2,42,14,42,0,0
202426,2024-06-29,2024-07-04,lab,phol peterborough,57,1,78,3,0,0,2,0,78,0,49,0,0,0,0,0,49,1,49,2,49,11,49,0,2
202426,2024-06-29,2024-07-04,lab,phol toronto,229,39,658,0,4,0,4,0,658,0,649,0,0,0,0,80,649,10,649,13,649,89,649,7,4
202426,2024-06-29,2024-07-04,lab,uhn mount sinai hospital,827,57,630,0,0,1,1,0,630,0,74,0,0,1,0,0,74,1,74,0,74,6,74,0,1
202426,2024-06-29,2024-07-04,lab,sick kids hospital toronto,89,4,112,0,0,0,0,0,112,0,112,0,0,1,1,0,1123,1,112,2,112,35,112,2,0
202426,2024-06-29,2024-07-04,lab,shared hospital laboratory,1009,47,767,1,1,1,3,0,767,5,777,0,0,0,0,9,777,2,786,3,786,42,786,0,3
202426,2024-06-29,2024-07-04,lab,phol hamilton,13,2,20,2,0,0,0,0,20,0,20,0,0,0,0,0,20,0,20,0,20,5,20,0,0
202426,2024-06-29,2024-07-04,lab,st josephs hamilton,1354,74,1297,0,0,19,19,1,1297,2,1297,0,0,38,0,0,1297,2,1297,7,1297,105,0,0,20
202426,2024-06-29,2024-07-04,lab,phol london,216,56,225,1,0,0,1,0,225,0,190,0,0,0,0,14,190,2,190,5,190,30,190,1,1
202426,2024-06-29,2024-07-04,lab,st josephs london,354,32,61,0,0,0,0,0,61,1,61,0,0,0,0,1,61,2,61,3,61,8,61,0,0
202426,2024-06-29,2024-07-04,lab,phol orillia,5,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,4,2,4,0,0
202426,2024-06-29,2024-07-04,lab,phol sudbury,13,0,15,0,0,0,0,0,15,0,10,0,0,0,0,0,10,1,10,0,10,0,10,0,0
202426,2024-06-29,2024-07-04,lab,phol timmins,17,0,15,0,0,0,0,0,15,0,15,0,0,0,0,0,15,1,15,4,15,3,15,0,0
202426,2024-06-29,2024-07-04,lab,phol sault ste marie,6,0,7,0,0,0,0,0,7,0,6,0,0,0,0,2,6,0,6,0,6,0,6,0,0
202426,2024-06-29,2024-07-04,lab,sault area hospital,54,1,41,0,0,0,0,0,41,0,38,1,1,1,0,0,38,1,38,0,38,4,38,0,0
202426,2024-06-29,2024-07-04,lab,phol thunder bay,20,10,23,0,0,0,0,1,23,0,15,0,0,0,0,1,15,0,15,0,15,2,15,0,1
202426,2024-06-29,2024-07-04,region,on,5114,452,4491,7,5,21,30,2,4491,10,3491,1,1,43,1,109,4502,31,3500,45,3500,366,2203,10,32
202426,2024-06-29,2024-07-04,lab,mb,890,92,228,0,0,0,0,0,228,0,60,0,0,6,0,0,60,4,84,1,60,18,84,0,0
202426,2024-06-29,2024-07-04,lab,sk,1092,148,758,0,0,3,3,2,669,3,333,0,0,19,0,0,333,5,333,1,333,68,333,2,5
202426,2024-06-29,2024-07-04,lab,ab,3339,411,947,3,8,1,12,2,822,3,821,7,3,19,0,0,821,5,722,8,810,95,821,3,14
202426,2024-06-29,2024-07-04,region,prairies,5321,651,1933,3,8,4,15,4,1719,6,1214,7,3,44,0,0,1214,14,1139,10,1203,181,1238,5,19
202426,2024-06-29,2024-07-04,region,bc,2896,461,2903,22,6,1,75,4,2898,9,779,3,0,51,1,0,779,9,779,7,742,96,742,7,79
202426,2024-06-29,2024-07-04,lab,yt,54,5,33,0,0,0,2,0,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
202426,2024-06-29,2024-07-04,lab,nt,19,1,19,0,0,0,0,0,19,1,NA,NA,NA,NA,NA,NA,19,0,19,0,19,7,NA,NA,0
202426,2024-06-29,2024-07-04,lab,nu,119,7,102,0,0,0,0,6,102,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
202426,2024-06-29,2024-07-04,region,territories,192,13,154,0,0,0,2,6,154,2,NA,NA,NA,NA,NA,NA,19,0,19,0,19,7,NA,NA,8
202426,2024-06-29,2024-07-04,nation,ca,21901,2516,15723,32,19,49,145,32,14520,70,7080,13,6,194,7,109,8108,86,7030,100,5997,720,5710,34,177
202427,2024-07-06,2024-07-11,lab,nl,544,84,434,0,0,0,0,2,434,6,434,1,1,20,2,0,434,3,434,1,434,54,434,5,2
202427,2024-07-06,2024-07-11,lab,pe,132,24,26,0,0,0,0,0,26,1,12,0,0,1,1,0,12,0,12,0,12,5,12,1,0
202427,2024-07-06,2024-07-11,lab,ns,893,86,817,0,0,2,2,0,797,0,21,0,0,0,0,0,21,0,21,0,21,11,21,1,2
202427,2024-07-06,2024-07-11,lab,nb,746,58,574,0,0,2,2,0,574,2,91,0,0,4,0,0,91,3,91,2,91,19,91,3,2
202427,2024-07-06,2024-07-11,region,atlantic,2315,252,1851,0,0,4,4,2,1831,9,558,1,1,25,3,0,558,6,558,3,558,89,558,10,6
202427,2024-07-06,2024-07-11,lab,région nord est,922,107,877,0,0,3,3,1,451,3,119,1,0,4,0,0,119,8,115,1,NA,NA,119,0,4
202427,2024-07-06,2024-07-11,lab,québec chaudière appalaches,1082,131,653,0,0,1,1,0,653,5,217,0,0,1,0,0,216,3,217,8,NA,NA,152,2,1
202427,2024-07-06,2024-07-11,lab,centre du québec,1409,247,666,0,0,1,1,0,453,8,35,0,2,0,1,0,35,3,35,0,NA,NA,36,1,1
202427,2024-07-06,2024-07-11,lab,montréal laval,1202,169,707,0,0,5,5,0,608,9,605,1,4,12,0,0,605,9,608,14,NA,NA,605,8,5
202427,2024-07-06,2024-07-11,lab,ouest du québec,809,117,460,0,0,5,5,0,458,3,27,0,0,2,0,0,27,0,27,1,NA,NA,27,0,5
202427,2024-07-06,2024-07-11,lab,montérégie,1072,110,940,0,0,0,0,0,940,1,2,0,0,0,0,0,2,0,2,0,NA,NA,2,0,0
202427,2024-07-06,2024-07-11,region,qc,6496,881,4303,0,0,15,15,1,3563,29,1005,2,6,19,1,0,1004,23,1004,24,NA,NA,941,11,16
202427,2024-07-06,2024-07-11,lab,phol ottawa,95,36,80,0,0,0,0,0,80,0,54,0,0,0,0,4,54,0,54,1,54,0,54,1,0
202427,2024-07-06,2024-07-11,lab,eorla,703,48,376,0,0,3,3,0,376,2,48,1,0,1,0,0,48,2,48,1,48,11,48,3,3
202427,2024-07-06,2024-07-11,lab,phol kingston,64,12,38,0,0,0,0,0,38,0,25,0,0,0,0,0,25,0,25,0,25,3,25,0,0
202427,2024-07-06,2024-07-11,lab,phol peterborough,26,3,40,0,0,0,0,0,40,0,25,0,0,0,0,1,25,0,25,1,25,5,25,0,0
202427,2024-07-06,2024-07-11,lab,phol toronto,252,55,561,7,4,0,5,0,561,0,553,0,0,0,0,61,553,8,553,18,553,91,553,7,5
202427,2024-07-06,2024-07-11,lab,uhn mount sinai hospital,726,36,534,0,0,0,0,0,534,0,44,0,0,2,0,0,44,0,44,1,44,3,44,1,0
202427,2024-07-06,2024-07-11,lab,sick kids hospital toronto,71,4,98,0,0,0,0,0,98,0,98,0,0,5,2,0,98,0,98,1,98,25,98,3,0
202427,2024-07-06,2024-07-11,lab,shared hospital laboratory,970,60,708,4,0,0,4,0,708,0,711,0,0,0,0,3,711,6,716,0,716,29,716,1,4
202427,2024-07-06,2024-07-11,lab,phol hamilton,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202427,2024-07-06,2024-07-11,lab,st josephs hamilton,1400,107,1316,0,0,18,18,2,1316,7,1316,0,0,22,0,0,1316,3,1316,4,1316,113,0,0,20
202427,2024-07-06,2024-07-11,lab,phol london,205,50,205,1,0,0,1,0,205,0,164,0,0,0,0,9,164,1,164,2,164,24,164,3,1
202427,2024-07-06,2024-07-11,lab,st josephs london,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202427,2024-07-06,2024-07-11,lab,phol orillia,7,3,7,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,7,0,7,4,7,0,0
202427,2024-07-06,2024-07-11,lab,phol sudbury,7,0,10,0,0,0,0,0,10,0,7,0,0,0,0,0,7,0,7,0,7,2,7,0,0
202427,2024-07-06,2024-07-11,lab,phol timmins,38,11,22,0,0,0,0,0,22,0,18,0,0,0,0,0,18,0,18,0,18,0,18,0,0
202427,2024-07-06,2024-07-11,lab,phol sault ste marie,6,0,8,0,0,0,0,0,8,0,6,0,0,0,0,3,6,0,6,0,6,0,6,0,0
202427,2024-07-06,2024-07-11,lab,sault area hospital,48,2,39,1,0,0,1,0,39,0,38,0,0,2,0,0,38,0,38,0,38,3,38,0,1
202427,2024-07-06,2024-07-11,lab,phol thunder bay,16,2,19,0,0,0,0,0,19,0,16,0,0,0,0,0,16,0,16,0,16,3,16,0,0
202427,2024-07-06,2024-07-11,region,on,4636,430,4061,17,6,21,32,2,4061,9,3130,1,0,32,2,81,3130,20,3135,29,3135,316,1819,19,34
202427,2024-07-06,2024-07-11,lab,mb,830,68,211,0,0,0,0,0,211,0,43,0,0,2,0,0,43,1,66,0,43,12,66,0,0
202427,2024-07-06,2024-07-11,lab,sk,1234,168,755,0,0,3,3,2,668,3,312,0,0,11,0,0,312,7,312,0,312,71,312,4,5
202427,2024-07-06,2024-07-11,lab,ab,3558,397,834,2,11,0,13,3,744,2,744,9,1,17,1,0,744,6,633,1,734,101,744,9,16
202427,2024-07-06,2024-07-11,region,prairies,5622,633,1800,2,11,3,16,5,1623,5,1099,9,1,30,1,0,1099,14,1011,1,1089,184,1122,13,21
202427,2024-07-06,2024-07-11,region,bc,2800,480,2530,14,7,1,55,2,2041,5,615,3,1,31,2,0,615,10,615,9,602,59,602,1,57
202427,2024-07-06,2024-07-11,lab,yt,40,7,21,0,0,0,0,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
202427,2024-07-06,2024-07-11,lab,nt,29,2,29,0,1,0,1,0,29,1,NA,NA,NA,NA,NA,NA,29,0,29,2,29,6,NA,NA,1
202427,2024-07-06,2024-07-11,lab,nu,88,6,67,0,0,0,0,1,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
202427,2024-07-06,2024-07-11,region,territories,157,15,117,0,1,0,1,1,117,1,NA,NA,NA,NA,NA,NA,29,0,29,2,29,6,NA,NA,2
202427,2024-07-06,2024-07-11,nation,ca,22026,2691,14662,33,25,44,123,13,13236,58,6407,16,9,137,9,81,6435,73,6352,68,5413,654,5042,54,136
202428,2024-07-13,2024-07-18,lab,nl,537,87,419,0,0,2,2,2,419,3,419,0,2,17,0,0,419,4,419,3,419,51,419,5,4
202428,2024-07-13,2024-07-18,lab,pe,118,14,52,0,0,0,0,0,52,1,6,0,0,0,0,0,6,0,6,0,6,3,6,0,0
202428,2024-07-13,2024-07-18,lab,ns,861,135,799,0,0,3,3,0,746,0,21,0,0,1,0,0,21,0,21,0,21,2,21,1,3
202428,2024-07-13,2024-07-18,lab,nb,803,65,493,0,4,0,4,1,493,0,70,0,0,0,0,0,70,3,70,0,70,15,70,1,5
202428,2024-07-13,2024-07-18,region,atlantic,2319,301,1763,0,4,5,9,3,1710,4,516,0,2,18,0,0,516,7,516,3,516,71,516,7,12
202428,2024-07-13,2024-07-18,lab,région nord est,1008,112,926,0,0,1,1,1,477,1,136,0,0,6,2,0,136,6,135,0,NA,NA,136,1,2
202428,2024-07-13,2024-07-18,lab,québec chaudière appalaches,1220,172,661,0,0,0,0,0,662,11,251,2,0,5,0,0,251,7,251,6,NA,NA,192,0,0
202428,2024-07-13,2024-07-18,lab,centre du québec,1481,244,607,0,0,0,0,1,399,9,33,0,0,1,2,0,33,3,33,1,NA,NA,35,0,1
202428,2024-07-13,2024-07-18,lab,montréal laval,1435,227,817,0,0,5,5,0,696,9,659,1,3,9,2,0,659,14,660,7,NA,NA,659,6,5
202428,2024-07-13,2024-07-18,lab,ouest du québec,873,114,489,0,0,3,3,1,489,4,36,0,0,0,0,0,36,0,36,0,NA,NA,36,0,4
202428,2024-07-13,2024-07-18,lab,montérégie,1109,168,985,0,0,3,3,0,979,6,6,0,0,0,0,0,6,0,6,0,NA,NA,6,0,3
202428,2024-07-13,2024-07-18,region,qc,7126,1037,4485,0,0,12,12,3,3702,40,1121,3,3,21,6,0,1121,30,1121,14,NA,NA,1064,7,15
202428,2024-07-13,2024-07-18,lab,phol ottawa,113,44,87,0,0,0,0,0,87,4,55,0,0,0,0,2,55,0,55,1,55,12,55,1,0
202428,2024-07-13,2024-07-18,lab,eorla,658,61,333,0,0,2,2,0,333,2,27,1,0,1,0,0,27,0,27,0,27,4,27,0,2
202428,2024-07-13,2024-07-18,lab,phol kingston,62,19,37,0,0,0,0,0,37,0,27,0,0,0,0,2,27,0,27,1,27,3,27,0,0
202428,2024-07-13,2024-07-18,lab,phol peterborough,24,0,50,1,1,0,1,0,50,0,38,0,0,0,0,3,38,1,38,0,38,5,38,0,1
202428,2024-07-13,2024-07-18,lab,phol toronto,292,72,597,2,1,0,1,0,597,0,577,0,0,0,0,44,578,7,577,17,577,89,577,7,1
202428,2024-07-13,2024-07-18,lab,uhn mount sinai hospital,823,71,593,0,1,4,5,1,593,3,107,0,0,5,0,0,107,1,107,8,107,14,107,1,6
202428,2024-07-13,2024-07-18,lab,sick kids hospital toronto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202428,2024-07-13,2024-07-18,lab,shared hospital laboratory,1189,86,911,1,0,0,1,0,911,1,912,0,0,0,0,11,912,3,916,1,916,48,916,1,1
202428,2024-07-13,2024-07-18,lab,phol hamilton,36,12,62,5,0,0,0,0,62,0,62,0,0,0,0,9,62,2,62,0,62,12,62,1,0
202428,2024-07-13,2024-07-18,lab,st josephs hamilton,1394,99,1265,0,0,13,13,0,1265,1,1265,0,0,20,0,0,1265,5,1265,7,1265,86,0,0,13
202428,2024-07-13,2024-07-18,lab,phol london,284,84,267,3,1,0,2,0,267,2,188,0,0,0,0,9,188,2,188,1,188,31,188,2,2
202428,2024-07-13,2024-07-18,lab,st josephs london,315,33,60,0,0,0,0,0,60,0,60,0,0,0,0,0,60,2,60,1,60,8,60,1,0
202428,2024-07-13,2024-07-18,lab,phol orillia,2,2,4,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0,2,0,2,0,2,0,0
202428,2024-07-13,2024-07-18,lab,phol sudbury,16,5,18,0,0,0,0,0,18,0,9,0,0,0,0,0,9,0,9,0,9,0,9,1,0
202428,2024-07-13,2024-07-18,lab,phol timmins,33,13,24,0,0,0,0,0,24,0,16,0,0,0,0,0,16,0,16,0,16,2,16,0,0
202428,2024-07-13,2024-07-18,lab,phol sault ste marie,4,0,6,0,0,0,0,0,6,0,6,0,0,0,0,1,6,1,6,0,6,1,6,0,0
202428,2024-07-13,2024-07-18,lab,sault area hospital,66,2,59,0,0,0,0,0,59,0,52,0,0,4,0,0,52,0,52,1,52,5,52,0,0
202428,2024-07-13,2024-07-18,lab,phol thunder bay,24,1,27,0,0,0,0,0,27,0,25,0,0,0,0,1,25,0,25,0,25,5,25,1,0
202428,2024-07-13,2024-07-18,region,on,5335,604,4400,12,4,19,25,1,4400,13,3428,1,0,30,0,82,3429,24,3432,38,3432,325,2167,16,26
202428,2024-07-13,2024-07-18,lab,mb,800,64,324,0,0,1,1,0,324,0,68,1,0,2,0,0,68,2,87,0,68,27,87,1,1
202428,2024-07-13,2024-07-18,lab,sk,1209,148,686,0,0,2,2,1,613,1,288,0,0,6,1,0,288,1,288,1,288,44,288,0,3
202428,2024-07-13,2024-07-18,lab,ab,3328,306,821,0,6,0,7,0,743,2,743,4,2,10,0,0,742,6,629,1,732,82,743,4,7
202428,2024-07-13,2024-07-18,region,prairies,5337,518,1831,0,6,3,10,1,1680,3,1099,5,2,18,1,0,1098,9,1004,2,1088,153,1118,5,11
202428,2024-07-13,2024-07-18,region,bc,2823,516,1851,18,6,0,35,2,1847,6,591,1,2,24,5,0,591,7,591,8,582,91,582,5,37
202428,2024-07-13,2024-07-18,lab,yt,27,3,19,0,0,0,0,0,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
202428,2024-07-13,2024-07-18,lab,nt,30,5,30,0,0,0,0,0,30,0,NA,NA,NA,NA,NA,NA,30,1,30,4,30,7,NA,NA,0
202428,2024-07-13,2024-07-18,lab,nu,74,2,60,0,0,0,0,0,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
202428,2024-07-13,2024-07-18,region,territories,131,10,109,0,0,0,0,0,109,0,NA,NA,NA,NA,NA,NA,30,1,30,4,30,7,NA,NA,0
202428,2024-07-13,2024-07-18,nation,ca,23071,2986,14439,30,20,39,91,10,13448,66,6755,10,9,111,12,82,6785,78,6694,69,5648,647,5447,40,101
202429,2024-07-20,2024-07-25,lab,nl,560,93,426,0,0,0,0,0,426,7,426,3,0,7,2,0,426,3,426,3,426,41,426,2,0
202429,2024-07-20,2024-07-25,lab,pe,224,25,105,0,0,0,0,0,105,1,5,0,0,0,0,0,5,0,5,0,5,1,5,0,0
202429,2024-07-20,2024-07-25,lab,ns,919,112,832,0,0,1,1,0,773,1,38,0,0,4,0,0,38,0,38,1,38,8,38,0,1
202429,2024-07-20,2024-07-25,lab,nb,824,78,541,0,0,2,2,0,541,4,96,0,0,2,1,0,96,4,96,0,96,14,96,2,2
202429,2024-07-20,2024-07-25,region,atlantic,2527,308,1904,0,0,3,3,0,1845,13,565,3,0,13,3,0,565,7,565,4,565,64,565,4,3
202429,2024-07-20,2024-07-25,lab,région nord est,1050,145,866,0,0,0,0,0,442,2,139,0,0,6,1,0,139,4,137,2,NA,NA,139,0,0
202429,2024-07-20,2024-07-25,lab,québec chaudière appalaches,1346,229,753,0,0,2,2,3,749,6,310,0,0,2,0,0,310,9,310,4,NA,NA,236,3,5
202429,2024-07-20,2024-07-25,lab,centre du québec,1677,335,611,0,0,1,1,0,407,9,33,0,0,0,0,0,33,2,33,1,NA,NA,33,0,1
202429,2024-07-20,2024-07-25,lab,montréal laval,1434,260,999,0,0,5,5,0,848,17,726,1,2,9,0,0,726,13,726,7,NA,NA,726,4,5
202429,2024-07-20,2024-07-25,lab,ouest du québec,798,105,475,0,0,1,1,1,475,6,29,0,0,0,0,0,29,2,29,0,NA,NA,29,0,2
202429,2024-07-20,2024-07-25,lab,montérégie,1244,224,908,0,0,1,1,0,908,6,8,0,0,0,0,0,8,2,8,0,NA,NA,8,0,1
202429,2024-07-20,2024-07-25,region,qc,7549,1298,4612,0,0,10,10,4,3829,46,1245,1,2,17,1,0,1245,32,1243,14,NA,NA,1171,7,14
202429,2024-07-20,2024-07-25,lab,phol ottawa,134,51,94,0,0,0,0,0,94,1,65,0,0,0,0,4,65,0,65,4,65,6,65,0,0
202429,2024-07-20,2024-07-25,lab,eorla,790,81,376,1,0,0,1,0,376,5,39,0,0,0,0,0,39,1,39,2,39,9,39,2,1
202429,2024-07-20,2024-07-25,lab,phol kingston,87,32,45,0,0,0,0,0,45,0,30,0,0,0,0,3,30,0,30,1,30,3,30,0,0
202429,2024-07-20,2024-07-25,lab,phol peterborough,26,3,48,2,0,0,1,0,48,0,33,0,0,0,0,2,33,1,33,1,33,10,33,1,1
202429,2024-07-20,2024-07-25,lab,phol toronto,272,57,746,3,2,0,3,0,746,0,723,0,0,0,0,72,723,6,723,10,723,102,723,3,3
202429,2024-07-20,2024-07-25,lab,uhn mount sinai hospital,831,50,533,0,0,0,0,0,533,0,75,0,0,1,0,0,75,0,75,0,75,6,75,0,0
202429,2024-07-20,2024-07-25,lab,sick kids hospital toronto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202429,2024-07-20,2024-07-25,lab,shared hospital laboratory,1053,78,808,2,0,0,2,0,808,0,803,0,0,0,0,9,803,3,805,0,805,36,805,2,2
202429,2024-07-20,2024-07-25,lab,phol hamilton,23,4,35,1,1,0,0,0,35,0,35,0,0,0,0,2,35,1,35,0,35,4,35,1,0
202429,2024-07-20,2024-07-25,lab,st josephs hamilton,1282,86,1183,0,0,9,9,0,1183,2,1183,0,0,12,0,0,1183,3,1183,5,1183,54,0,0,9
202429,2024-07-20,2024-07-25,lab,phol london,180,31,191,1,1,0,1,0,191,0,171,0,0,0,0,2,171,1,171,2,171,15,171,3,1
202429,2024-07-20,2024-07-25,lab,st josephs london,392,41,66,0,0,0,0,0,66,0,66,0,0,0,0,0,66,2,66,2,66,9,66,1,0
202429,2024-07-20,2024-07-25,lab,phol orillia,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
202429,2024-07-20,2024-07-25,lab,phol sudbury,28,21,31,0,0,0,0,0,31,0,17,0,0,0,0,0,17,0,17,0,17,4,17,0,0
202429,2024-07-20,2024-07-25,lab,phol timmins,63,23,42,0,0,0,0,0,42,0,31,0,0,0,0,3,31,0,31,0,31,5,31,1,0
202429,2024-07-20,2024-07-25,lab,phol sault ste marie,2,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,4,1,4,0,0
202429,2024-07-20,2024-07-25,lab,sault area hospital,62,9,53,0,0,0,0,0,53,0,53,0,0,0,0,0,53,0,53,1,53,2,53,1,0
202429,2024-07-20,2024-07-25,lab,phol thunder bay,27,11,22,0,0,0,0,0,22,0,18,0,0,0,0,1,18,0,18,0,18,4,18,0,0
202429,2024-07-20,2024-07-25,region,on,5257,578,4278,10,4,9,17,0,4278,8,3347,0,0,13,0,98,3347,18,3349,28,3349,270,2166,15,17
202429,2024-07-20,2024-07-25,lab,mb,949,141,305,0,0,1,1,0,305,0,57,0,1,4,1,0,57,1,100,1,57,21,100,0,1
202429,2024-07-20,2024-07-25,lab,sk,1054,121,658,0,0,2,2,0,579,2,265,2,0,8,1,0,265,4,265,0,265,24,265,0,2
202429,2024-07-20,2024-07-25,lab,ab,3250,367,797,2,7,0,9,3,711,5,711,4,0,7,0,0,711,2,637,0,707,59,711,3,12
202429,2024-07-20,2024-07-25,region,prairies,5253,629,1760,2,7,3,12,3,1595,7,1033,6,1,19,2,0,1033,7,1002,1,1029,104,1076,3,15
202429,2024-07-20,2024-07-25,region,bc,2591,436,1713,9,5,0,30,1,1705,2,587,2,1,24,1,0,587,3,587,6,581,38,581,8,31
202429,2024-07-20,2024-07-25,lab,yt,36,3,20,0,0,0,0,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
202429,2024-07-20,2024-07-25,lab,nt,27,5,27,0,0,0,0,0,27,0,NA,NA,NA,NA,NA,NA,27,0,27,1,27,2,NA,NA,0
202429,2024-07-20,2024-07-25,lab,nu,76,2,64,1,0,0,1,1,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
202429,2024-07-20,2024-07-25,region,territories,139,10,111,1,0,0,1,1,111,0,NA,NA,NA,NA,NA,NA,27,0,27,1,27,2,NA,NA,2
202429,2024-07-20,2024-07-25,nation,ca,23316,3259,14378,22,16,25,73,9,13363,76,6777,12,4,86,7,98,6804,67,6773,54,5551,478,5559,37,82
202430,2024-07-27,2024-08-01,lab,nl,430,75,362,0,0,0,0,0,362,1,362,0,0,10,0,0,362,8,362,1,362,31,362,1,0
202430,2024-07-27,2024-08-01,lab,pe,100,24,31,0,0,0,0,0,31,0,4,0,0,0,0,0,4,0,4,0,4,1,4,1,0
202430,2024-07-27,2024-08-01,lab,ns,912,108,828,0,0,0,0,0,782,0,49,0,0,2,0,0,49,0,49,0,49,5,49,0,0
202430,2024-07-27,2024-08-01,lab,nb,788,82,486,0,1,0,1,0,486,5,84,0,0,3,0,0,84,4,84,1,84,12,84,2,1
202430,2024-07-27,2024-08-01,region,atlantic,2230,289,1707,0,1,0,1,0,1661,6,499,0,0,15,0,0,499,12,499,2,499,49,499,4,1
202430,2024-07-27,2024-08-01,lab,région nord est,1103,155,969,0,0,0,0,0,522,0,156,0,0,2,0,0,156,5,150,0,NA,NA,156,0,0
202430,2024-07-27,2024-08-01,lab,québec chaudière appalaches,1279,240,681,0,0,0,0,1,677,1,259,0,1,1,0,0,259,6,259,3,NA,NA,174,3,1
202430,2024-07-27,2024-08-01,lab,centre du québec,1534,261,562,0,0,1,1,1,366,3,27,0,0,0,0,0,27,0,27,0,NA,NA,28,0,2
202430,2024-07-27,2024-08-01,lab,montréal laval,1672,290,936,0,0,1,1,0,862,16,742,2,3,6,2,0,742,11,743,9,NA,NA,742,8,1
202430,2024-07-27,2024-08-01,lab,ouest du québec,932,174,510,1,0,2,3,0,510,8,31,1,0,0,0,0,31,2,31,0,NA,NA,31,2,3
202430,2024-07-27,2024-08-01,lab,montérégie,1460,275,1031,0,0,2,2,0,1031,2,7,0,0,0,0,0,7,0,7,0,NA,NA,7,0,2
202430,2024-07-27,2024-08-01,region,qc,7980,1395,4689,1,0,6,7,2,3968,30,1222,3,4,9,2,0,1222,24,1217,12,NA,NA,1138,13,9
202430,2024-07-27,2024-08-01,lab,phol ottawa,189,82,158,0,0,0,0,0,158,0,90,0,0,0,0,2,90,0,90,0,90,16,90,1,0
202430,2024-07-27,2024-08-01,lab,eorla,803,90,355,0,0,1,1,0,355,2,31,0,0,0,1,0,31,2,31,0,31,9,31,0,1
202430,2024-07-27,2024-08-01,lab,phol kingston,97,48,72,0,0,0,0,0,72,0,62,0,0,0,0,0,62,0,62,0,62,4,62,1,0
202430,2024-07-27,2024-08-01,lab,phol peterborough,53,25,66,0,1,0,0,0,66,1,47,0,0,0,0,0,47,1,47,0,47,7,47,0,0
202430,2024-07-27,2024-08-01,lab,phol toronto,296,83,709,1,0,0,1,0,709,3,690,0,0,0,0,53,690,2,690,6,690,86,690,5,1
